"","Gene","effect.size","p.value","q.value"
"RP4.555D20.3","RP4.555D20.3",1.71865253644724,0.480409775619673,0.576502764139233
"DGCR5","DGCR5",1.71865253644724,0.480409775619673,0.576502764139233
"KCNA5","KCNA5",1.71695928271675,0.480445404974593,0.576502764139233
"IAPP","IAPP",1.71695928271675,0.480445404974593,0.576502764139233
"POTEJ","POTEJ",1.71526936216289,0.480480999399974,0.576502764139233
"RP11.254F7.3","RP11.254F7.3",1.70854281564461,0.480623029168819,0.576502764139233
"CTD.2562J15.4","CTD.2562J15.4",1.70854281564461,0.480623029168819,0.576502764139233
"IGJ","IGJ",1.70770385166591,1.53288629064977e-16,1.74905079451086e-14
"RP11.317J10.2","RP11.317J10.2",1.70760646001693,0.129820772824262,0.272527798409862
"CCL4","CCL4",1.70630525657524,6.79956812151698e-80,2.49164943375973e-77
"HLA.DQB1","HLA.DQB1",1.70537499483691,5.11911370243897e-195,2.78699175999927e-192
"FAM19A5","FAM19A5",1.70519928762965,0.480693836242037,0.576502764139233
"RP11.61J19.4","RP11.61J19.4",1.701868820271,0.480764505492257,0.576502764139233
"RP11.624G17.3","RP11.624G17.3",1.701868820271,0.480764505492257,0.576502764139233
"CTSW","CTSW",1.70159827474878,0,0
"RP11.326I11.4","RP11.326I11.4",1.70115377255732,0.213859496132397,0.391339580413565
"VPREB3","VPREB3",1.70108528143335,5.85179765960033e-74,2.0273818982488e-71
"IFI27","IFI27",1.70003428961693,0.00517115024670292,0.0211134064604508
"GPC4","GPC4",1.69855133719055,0.48083503745391,0.576502764139233
"HCG21","HCG21",1.69689744104917,0.480870252117721,0.576502764139233
"RP11.414H17.5","RP11.414H17.5",1.69689744104917,0.480870252117721,0.576502764139233
"CLEC4D","CLEC4D",1.69689744104917,0.480870252117721,0.576502764139233
"GPR162","GPR162",1.69655699485028,0.271802194423681,0.458741436204007
"AC023490.2","AC023490.2",1.69524676260457,0.480905432658392,0.576502764139233
"SERINC2","SERINC2",1.69280232035808,0.195857952624185,0.368127173727939
"RP11.204N11.1","RP11.204N11.1",1.69195502131796,0.480975691633944,0.576502764139233
"RP3.512B11.3","RP3.512B11.3",1.68867603871851,0.481045814905804,0.576502764139233
"C5orf58","C5orf58",1.68704130876815,0.48108082581612,0.576502764139233
"TDRG1","TDRG1",1.68540974077128,0.481115802996094,0.576502764139233
"PILRA","PILRA",1.68391350657714,0.000190078898826423,0.00148806631764071
"CTD.2561B21.5","CTD.2561B21.5",1.68040565182935,0.261271475968411,0.446945684045073
"PTPN14","PTPN14",1.68035888920044,0.336396279434592,0.523928831469821
"RP11.321F8.4","RP11.321F8.4",1.67891490554672,0.481255375705717,0.576502764139233
"LINC00926","LINC00926",1.67848514817404,9.0464606581978e-77,3.25245863852753e-74
"RP11.830F9.5","RP11.830F9.5",1.6772990105462,0.481290185202239,0.576502764139233
"FGD1","FGD1",1.67568622303606,0.481324961354431,0.576502764139233
"TCEAL5","TCEAL5",1.67568622303606,0.481324961354431,0.576502764139233
"C10orf82","C10orf82",1.67568622303606,0.481324961354431,0.576502764139233
"CTD.2256P15.1","CTD.2256P15.1",1.674076534061,0.481359704226012,0.576502764139233
"LINC01036","LINC01036",1.67393160034463,0.33746479680204,0.524715765243809
"AC011043.1","AC011043.1",1.67146310675377,0.200198081493785,0.373411750476124
"TPPP3","TPPP3",1.67117745970765,0.0073346833298198,0.0281949547810604
"HES5","HES5",1.67086641606664,0.481429090381094,0.576502764139233
"SLC16A9","SLC16A9",1.67086641606664,0.481429090381094,0.576502764139233
"AC006547.8","AC006547.8",1.66787229804678,0.338503403872872,0.5258716272745
"S100A12","S100A12",1.66662593400655,0.00125648860816264,0.00670678799990406
"FOXQ1","FOXQ1",1.66607425617352,0.481532921590795,0.576502764139233
"ACER2","ACER2",1.66607425617352,0.481532921590795,0.576502764139233
"BARX2","BARX2",1.66448297226122,0.481567466105949,0.576502764139233
"RERG","RERG",1.66448297226122,0.481567466105949,0.576502764139233
"AC007308.6","AC007308.6",1.66448297226122,0.481567466105949,0.576502764139233
"ORM2","ORM2",1.66289472515029,0.481601977781216,0.576502764139233
"CLEC18C","CLEC18C",1.66289472515029,0.481601977781216,0.576502764139233
"MYBPC3","MYBPC3",1.66175631337488,0.277775053144439,0.465326890238789
"ZNF229","ZNF229",1.65890059799131,0.234293199930301,0.41599486812075
"FAM157A","FAM157A",1.65814811794244,0.481705316389489,0.576502764139233
"RP11.80K21.3","RP11.80K21.3",1.65814811794244,0.481705316389489,0.576502764139233
"RP11.729L2.2","RP11.729L2.2",1.65814811794244,0.481705316389489,0.576502764139233
"NT5C1B","NT5C1B",1.65342853126898,0.481808361669559,0.576502764139233
"PEAR1","PEAR1",1.65186130043365,0.481842645199017,0.576502764139233
"RP11.290F20.3","RP11.290F20.3",1.65150664082749,0.000693916559980795,0.00415543056267569
"OGFR.AS1","OGFR.AS1",1.65062213051197,0.341616548869664,0.528411668050284
"SLC22A7","SLC22A7",1.65029703783854,0.481876896381725,0.576502764139233
"COMP","COMP",1.65029703783854,0.481876896381725,0.576502764139233
"RP11.797A18.3","RP11.797A18.3",1.64873573505913,0.481911115278516,0.576502764139233
"AC104135.2","AC104135.2",1.64717738370274,0.481945301950085,0.576502764139233
"RHD","RHD",1.64709871497216,0.269718402390635,0.456315738040803
"RP4.734P14.4","RP4.734P14.4",1.64645686472276,0.374045250600361,0.553667804532027
"SOX7","SOX7",1.64622125442266,0.25753116076392,0.443333297349037
"PDK4","PDK4",1.6456219754084,0.48197945645692,0.576502764139233
"GPBAR1","GPBAR1",1.645275987656,0.0169438625903074,0.0552189672752363
"PID1","PID1",1.64514374122149,0.00660162711923191,0.0259101966543695
"AIF1L","AIF1L",1.6430626152259,0.244994094920652,0.428565361123017
"RP4.620F22.2","RP4.620F22.2",1.6425199547196,0.482047669217718,0.576502764139233
"PCDH18","PCDH18",1.6425199547196,0.482047669217718,0.576502764139233
"AC022007.5","AC022007.5",1.64121159537281,0.343661498351255,0.529871563741116
"RP11.15L13.4","RP11.15L13.4",1.64097332576036,0.4820817275918,0.576502764139233
"RP11.1379J22.2","RP11.1379J22.2",1.64097332576036,0.4820817275918,0.576502764139233
"AF127577.8","AF127577.8",1.64097332576036,0.4820817275918,0.576502764139233
"CDA","CDA",1.64070873719725,0.00833734935557405,0.0310835828547179
"AC006547.14","AC006547.14",1.63980434682736,0.343793522367094,0.529972135644769
"AC005606.14","AC005606.14",1.6394296067333,0.482115754041556,0.576502764139233
"RP11.89H19.1","RP11.89H19.1",1.63799005357682,0.225706081748897,0.405815190387359
"CLEC4E","CLEC4E",1.63736350859237,0.0337616741756548,0.0959876182330067
"ZNF697","ZNF697",1.63635086568779,0.48218371140647,0.576502764139233
"RP11.80H5.7","RP11.80H5.7",1.63481582735225,0.482217642440455,0.576502764139233
"RP11.403B2.7","RP11.403B2.7",1.63328366631443,0.482251541787768,0.576502764139233
"AC068282.3","AC068282.3",1.63122059493514,0.161803596202048,0.320534035773001
"LINC00482","LINC00482",1.63039162417996,0.345765678495355,0.531893517698312
"HPSE2","HPSE2",1.62870436631542,0.48235305029868,0.576502764139233
"VPREB1","VPREB1",1.62844750095675,0.191981502527971,0.363313887245058
"AC112721.1","AC112721.1",1.6280015695662,0.286773457495939,0.475336485089172
"GALNT16","GALNT16",1.62566573876632,0.482420565283151,0.576502764139233
"PCDHGB7","PCDHGB7",1.62339419837681,0.482471119241237,0.576502764139233
"CTA.407F11.8","CTA.407F11.8",1.62263842826583,0.482487954926871,0.576502764139233
"GPNMB","GPNMB",1.61962237170771,0.482555219693369,0.576502764139233
"CTAGE4","CTAGE4",1.61962237170771,0.482555219693369,0.576502764139233
"FCER2","FCER2",1.61921512050054,3.7527867751857e-56,1.17228445903547e-53
"RP11.109E24.1","RP11.109E24.1",1.61811854406453,0.482588805391835,0.576502764139233
"RP11.834C11.6","RP11.834C11.6",1.61795631853094,0.216420234915323,0.394328511791115
"RNASE10","RNASE10",1.61661750645408,0.482622360043626,0.576502764139233
"RP11.1105G2.3","RP11.1105G2.3",1.61511925111909,0.482655883706029,0.576502764139233
"RP11.169K17.3","RP11.169K17.3",1.61500370646826,0.348709853752699,0.534436506651533
"SPATA18","SPATA18",1.61213105638992,0.482722838290668,0.576502764139233
"RP11.503L19.1","RP11.503L19.1",1.61213105638992,0.482722838290668,0.576502764139233
"MAFB","MAFB",1.61057428716965,0.00152148384390651,0.0077956102838501
"PRSS38","PRSS38",1.60973509297656,0.349555987470697,0.535304134152064
"ACKR4","ACKR4",1.60618771608986,0.482856378087213,0.576502764139233
"AC007879.4","AC007879.4",1.60470872187615,0.482889686412704,0.576502764139233
"RP11.505E24.2","RP11.505E24.2",1.60470872187615,0.482889686412704,0.576502764139233
"TF","TF",1.60323244890294,0.482922964200897,0.576502764139233
"RP4.718J7.4","RP4.718J7.4",1.59881988252982,0.483022614899241,0.576502764139233
"TEKT4","TEKT4",1.59804307922131,0.351312024102847,0.536823548955385
"AIF1","AIF1",1.59799563449008,5.96425703544344e-89,2.31936566959948e-86
"CTD.2002J20.1","CTD.2002J20.1",1.5973544197594,0.483055771094942,0.576502764139233
"HTR3E.AS1","HTR3E.AS1",1.59589164098672,0.483088897030971,0.576502764139233
"HES7","HES7",1.59589164098672,0.483088897030971,0.576502764139233
"CXorf67","CXorf67",1.59454365597254,0.330311448840928,0.518501083916623
"AL358113.1","AL358113.1",1.59443153884492,0.483121992762368,0.576502764139233
"RP5.951N9.1","RP5.951N9.1",1.59443153884492,0.483121992762368,0.576502764139233
"MEIS1","MEIS1",1.59428619213323,0.352141063959787,0.537320186497826
"KLRF1","KLRF1",1.59427466731088,7.17556877148424e-93,2.9091587859709e-90
"RP11.309L24.9","RP11.309L24.9",1.59362568372775,0.35576091830529,0.540014257710522
"CCR10","CCR10",1.59312287253947,9.6644111185791e-25,1.65905724202274e-22
"WI2.1959D15.1","WI2.1959D15.1",1.59297410599406,0.483155058343987,0.576502764139233
"LL22NC03.32F9.1","LL22NC03.32F9.1",1.591519335121,0.483188093830653,0.576502764139233
"GJB7","GJB7",1.5904171104603,0.35304311248139,0.538049788717339
"TMPRSS15","TMPRSS15",1.59006721893932,0.483221099276939,0.576502764139233
"AC012065.7","AC012065.7",1.58979795425734,0.2526481027977,0.437456574176298
"KLRC1","KLRC1",1.58958325814066,3.60950931934208e-56,1.14632000133439e-53
"FILIP1","FILIP1",1.5870509389208,0.353890504554887,0.538811801646757
"AL122127.25","AL122127.25",1.58572672607598,0.483319935917454,0.576502764139233
"ITGAD","ITGAD",1.584285156325,0.48335282174543,0.576502764139233
"FPR1","FPR1",1.58074120243045,0.00445860213111727,0.0187505326878039
"RBP7","RBP7",1.57996831335103,0.0030666173330492,0.0138175439303033
"SRGAP1","SRGAP1",1.57923171566308,0.355019944218515,0.539434101769855
"OCM2","OCM2",1.57854499271513,0.48348406789849,0.576502764139233
"MAP1B","MAP1B",1.57711644521041,0.483516805414621,0.576502764139233
"C6orf222","C6orf222",1.57711644521041,0.483516805414621,0.576502764139233
"LUC7L2","LUC7L2",1.57711644521041,0.483516805414621,0.576502764139233
"FAM182B","FAM182B",1.57711644521041,0.483516805414621,0.576502764139233
"RP11.156K13.3","RP11.156K13.3",1.57426709300587,0.483582191992861,0.576502764139233
"CEACAM4","CEACAM4",1.57414024548874,0.000575502691743696,0.00358255595922121
"FAM87A","FAM87A",1.57284627432987,0.483614841160831,0.576502764139233
"LRP3","LRP3",1.5721535342552,0.236360757032639,0.41872947427082
"RP11.439E19.9","RP11.439E19.9",1.57212695144168,0.356810852562609,0.540850433185945
"RP11.130C19.3","RP11.130C19.3",1.57001231707883,0.483680051518122,0.576502764139233
"TMEM151A","TMEM151A",1.57001231707883,0.483680051518122,0.576502764139233
"RP11.340I6.7","RP11.340I6.7",1.56920931750075,0.357603299992517,0.541372914922379
"BST1","BST1",1.56908185318669,0.0283851366809264,0.0835850377770132
"CTD.2325P2.4","CTD.2325P2.4",1.56860108167759,0.197887590038007,0.370803044047562
"RP11.24N18.1","RP11.24N18.1",1.56859916467822,0.483712612812423,0.576502764139233
"S100A4","S100A4",1.5681880184964,0,0
"DAZL","DAZL",1.56725464085544,0.221706967950127,0.401008663909793
"RP11.148O21.2","RP11.148O21.2",1.56718855391862,0.483745144920284,0.576502764139233
"RP5.837J1.4","RP5.837J1.4",1.56718855391862,0.483745144920284,0.576502764139233
"DNAH17","DNAH17",1.56718855391862,0.483745144920284,0.576502764139233
"TNFSF13","TNFSF13",1.56578047794924,0.483777647893879,0.576502764139233
"MSH4","MSH4",1.5643749299439,0.4838101217852,0.576502764139233
"NEU4","NEU4",1.56375244404172,0.359427207085201,0.543027384683868
"ATOH8","ATOH8",1.56220379518102,0.359612601630675,0.543089320470647
"SCML2","SCML2",1.56184134700276,0.354039908261421,0.538881941509046
"OMD","OMD",1.56157139064292,0.483874982528421,0.576502764139233
"RFX4","RFX4",1.56115648477476,0.29059076988909,0.479494901302097
"CTB.47B11.3","CTB.47B11.3",1.56091162327697,0.358446173749604,0.542380039768022
"AC104654.2","AC104654.2",1.56017338581692,0.483907369483651,0.576502764139233
"C22orf42","C22orf42",1.56017338581692,0.483907369483651,0.576502764139233
"AC010976.2","AC010976.2",1.55877788189401,0.483939727563287,0.576502764139233
"STK24.AS1","STK24.AS1",1.55842701419234,0.297319870999895,0.486222914767708
"AC084809.2","AC084809.2",1.55819793978047,0.257051229224203,0.442656677846245
"TWIST1","TWIST1",1.55778059381109,0.377133045435256,0.556103617231749
"TRIM71","TRIM71",1.55738487216935,0.483972056818669,0.576502764139233
"GS1.259H13.10","GS1.259H13.10",1.55738487216935,0.483972056818669,0.576502764139233
"IQGAP3","IQGAP3",1.55616959844405,0.215843661433956,0.393721962516803
"RP11.484D2.2","RP11.484D2.2",1.55599434996205,0.484004357300989,0.576502764139233
"MPV17L","MPV17L",1.55599434996205,0.484004357300989,0.576502764139233
"RFPL1","RFPL1",1.55599434996205,0.484004357300989,0.576502764139233
"AREGB","AREGB",1.55594854996449,0.359408201778686,0.543027384683868
"CTD.2396E7.10","CTD.2396E7.10",1.55460630861508,0.484036629061267,0.576502764139233
"RP11.374A4.1","RP11.374A4.1",1.55183764199243,0.484101086619321,0.576502764139233
"RP11.309L24.4","RP11.309L24.4",1.55183764199243,0.484101086619321,0.576502764139233
"C11orf89","C11orf89",1.55183764199243,0.484101086619321,0.576502764139233
"RP4.756G23.5","RP4.756G23.5",1.55183764199243,0.484101086619321,0.576502764139233
"AC104809.3","AC104809.3",1.55045700352091,0.484133272518507,0.576502764139233
"CTD.2325P2.3","CTD.2325P2.3",1.55045700352091,0.484133272518507,0.576502764139233
"ALOX15B","ALOX15B",1.55045700352091,0.484133272518507,0.576502764139233
"RP6.99M1.3","RP6.99M1.3",1.5487165499002,0.255175021558195,0.440598609177997
"LOX","LOX",1.54770308344361,0.484197558809744,0.576502764139233
"WI2.2373I1.2","WI2.2373I1.2",1.54770308344361,0.484197558809744,0.576502764139233
"RP1.12G14.7","RP1.12G14.7",1.54632978878217,0.484229659302437,0.576502764139233
"GRID2IP","GRID2IP",1.54444455988126,0.232951778759397,0.414230696552848
"APOA1.AS","APOA1.AS",1.54359049774801,0.484293775232495,0.576502764139233
"ZNF334","ZNF334",1.54332097008705,0.363624177656376,0.54613846498323
"RP11.218F10.3","RP11.218F10.3",1.54287423167222,0.306959340148738,0.495519334677584
"MAP2","MAP2",1.54239958928834,0.266349267179812,0.452839454555792
"CTD.2325A15.5","CTD.2325A15.5",1.54222448845797,0.484325790769679,0.576502764139233
"HLA.DMA","HLA.DMA",1.54203496203525,2.62665133585919e-100,1.13751911829084e-97
"C1QTNF4","C1QTNF4",1.54083415393784,0.161000720602088,0.319403303599457
"LCN10","LCN10",1.53949971020981,0.484389737237001,0.576502764139233
"CTD.3137H5.1","CTD.3137H5.1",1.53949971020981,0.484389737237001,0.576502764139233
"RGAG4","RGAG4",1.53947488578099,0.204759855470224,0.379468882122654
"RP11.135A1.2","RP11.135A1.2",1.53841919252832,0.191135192306309,0.362071884819238
"SLFNL1","SLFNL1",1.53814092847087,0.48442166826613,0.576502764139233
"KB.1639H6.2","KB.1639H6.2",1.53814092847087,0.48442166826613,0.576502764139233
"HBZ","HBZ",1.53814092847087,0.48442166826613,0.576502764139233
"LINC01001","LINC01001",1.5367845431724,0.484453571224751,0.576502764139233
"GAL3ST1","GAL3ST1",1.53562203309512,0.26964980125902,0.456240184957434
"PKP3","PKP3",1.53546667413456,0.237917177104175,0.420626443655599
"RP11.714L20.1","RP11.714L20.1",1.53543054798018,0.484485446162031,0.576502764139233
"RP11.514P8.6","RP11.514P8.6",1.53543054798018,0.484485446162031,0.576502764139233
"RP11.542M13.2","RP11.542M13.2",1.53543054798018,0.484485446162031,0.576502764139233
"AC006449.1","AC006449.1",1.53519007534169,0.365645473785452,0.547792633303073
"STEAP4","STEAP4",1.53509947796463,0.363613581904446,0.54613846498323
"RP11.335O4.3","RP11.335O4.3",1.53504930147172,0.364237342510617,0.54660297167812
"IGSF10","IGSF10",1.53407893658231,0.484517293127016,0.576502764139233
"UNC5B","UNC5B",1.53407893658231,0.484517293127016,0.576502764139233
"GGT5","GGT5",1.53407893658231,0.484517293127016,0.576502764139233
