"","Gene","effect.size","p.value","q.value"
"PTCRA","PTCRA",2.9259002877768,0.454603632886704,0.575487995706773
"NKD2","NKD2",2.90883253609811,0.454849950905483,0.575487995706773
"RP1.86C11.7","RP1.86C11.7",2.90399254851724,0.454920066784407,0.575487995706773
"RP11.737O24.1","RP11.737O24.1",2.90157858962405,0.454955081512413,0.575487995706773
"CTC.498J12.3","CTC.498J12.3",2.89676269154998,0.455025024781955,0.575487995706773
"CD14","CD14",2.86243440681007,1.85438158239669e-08,3.45639675174078e-06
"AL391421.1","AL391421.1",2.85880347528069,0.455580476560573,0.575487995706773
"PTH2","PTH2",2.82854572662942,0.170799778214523,0.488567508119018
"HLA.DRB5","HLA.DRB5",2.81409929577422,5.85147661311881e-185,6.77768176845247e-182
"TCL1A","TCL1A",2.73293562214894,2.85913978488979e-59,1.59875209488872e-56
"CST7","CST7",2.7122597428207,5.19266031709717e-148,5.26276123137798e-145
"FGFBP2","FGFBP2",2.66770274023293,4.39311452610288e-94,3.56193725776422e-91
"CLIC3","CLIC3",2.66035307435358,9.22086371758236e-113,8.30697366912864e-110
"MS4A6A","MS4A6A",2.63403694406152,1.97221191937008e-06,0.000290739895313684
"TNNT1","TNNT1",2.62873791569857,0.171210323941543,0.488638027542649
"OLIG1","OLIG1",2.58557030753783,0.219541013845672,0.523736438195769
"FZD2","FZD2",2.55534336992513,0.460309271495134,0.575487995706773
"ST6GALNAC2","ST6GALNAC2",2.53507617276442,0.200934006867149,0.511104233173541
"IGSF6","IGSF6",2.53446231246324,7.29979454264613e-05,0.00721789440875303
"CD79B","CD79B",2.50251030484536,1.47430640752546e-141,1.40631486496664e-138
"RAB39A","RAB39A",2.4944728751675,0.46132598579509,0.575487995706773
"CPVL","CPVL",2.49169757968147,5.46990440257659e-05,0.00568589549949884
"AZU1","AZU1",2.41486310058816,0.201610166462091,0.511398521004994
"TMEM176B","TMEM176B",2.3899592191402,1.66127198080105e-07,2.74889657557855e-05
"HLA.DQA1","HLA.DQA1",2.37131116910547,1.62880901994774e-101,1.39014563513014e-98
"NFAM1","NFAM1",2.36411821180008,0.172936017807499,0.490126541345879
"SIRPB2","SIRPB2",2.30094492851358,0.189310041401312,0.500862507079625
"C1QTNF4","C1QTNF4",2.28222975130337,0.287058500229511,0.564649358753925
"CFD","CFD",2.28071846774219,2.24574364901057e-08,4.09179539464668e-06
"LGALS2","LGALS2",2.27359810089516,2.96867995382164e-05,0.00336644154763438
"LURAP1","LURAP1",2.2707801931279,0.288772937938529,0.565758009704765
"S100B","S100B",2.26866755791266,7.01977161403733e-44,3.34801813215381e-41
"GZMK","GZMK",2.25941019454746,1.60241445123794e-18,5.09504955711265e-16
"LRP3","LRP3",2.25054741671033,0.465668337413363,0.575487995706773
"MS4A1","MS4A1",2.22936672873562,8.86681063972615e-60,5.13515004763569e-57
"UMODL1","UMODL1",2.22804194254323,0.466092670154235,0.575487995706773
"SLC6A13","SLC6A13",2.22039038194053,0.288324139225048,0.565639357974241
"SPRED1","SPRED1",2.19366362347492,0.293703928699837,0.569027590604921
"KLRB1","KLRB1",2.18496137944174,7.70972077853934e-89,5.9533729592759e-86
"LRRC32","LRRC32",2.18485274305843,0.200408579536153,0.510824016798058
"AC005003.1","AC005003.1",2.15041845069707,0.322113778625166,0.575487995706773
"IL32","IL32",2.11907107336059,3.86377061923703e-214,5.69590039650433e-211
"FCGR1B","FCGR1B",2.10144311753015,0.301093691320872,0.571467407560584
"SLC22A3","SLC22A3",2.09796688279408,0.279110900218402,0.560711392212787
"CD300E","CD300E",2.0976181289665,0.0425291292056155,0.358610862765736
"GZMH","GZMH",2.09685870203335,3.51084902445078e-33,1.45979302001266e-30
"SH3RF1","SH3RF1",2.09643450326482,0.3326242968262,0.575487995706773
"NDRG4","NDRG4",2.08537259375153,0.312643008889725,0.575487995706773
"PRF1","PRF1",2.06035067988624,1.41250681904889e-57,7.63507019256562e-55
"HLA.DQA2","HLA.DQA2",2.0527987939971,2.07875761050232e-61,1.24848642266317e-58
"CDH20","CDH20",2.04609076334078,0.228713575444835,0.52787067170701
"HOPX","HOPX",2.04563415777821,1.06748483766097e-67,6.92413365100411e-65
"SECTM1","SECTM1",2.04301374290747,0.0587158811833681,0.379748544141875
"PKP3","PKP3",2.03868681629096,0.317302407113029,0.575487995706773
"CRHBP","CRHBP",2.03711645364326,0.469876783616987,0.575487995706773
"MARCO","MARCO",2.03692516365824,0.184635821524182,0.49712429886767
"IQGAP3","IQGAP3",2.03315056283007,0.285617798706901,0.564055040669283
"FAM133A","FAM133A",2.02353567728564,0.470159434173333,0.575487995706773
"HBEGF","HBEGF",2.01514665606516,0.139354607796988,0.464048133341074
"GAS6","GAS6",2.01512536196835,0.182221557543754,0.49587572227325
"PLB1","PLB1",2.00367907941348,0.199882690079483,0.510520980048654
"CDA","CDA",2.00178766119395,0.0842669004985663,0.405770781841271
"LILRA2","LILRA2",2.00047813601431,0.123022890617166,0.451643718284677
"PILRA","PILRA",1.99134933792251,0.00660411553479947,0.215477540266214
"IRGQ","IRGQ",1.97354934339073,0.156681825168375,0.480287401445606
"RP11.89H19.1","RP11.89H19.1",1.97296578911697,0.325168336206489,0.575487995706773
"S100A12","S100A12",1.97085711191963,0.0719246168051682,0.39389719220284
"CD8B","CD8B",1.9609778200506,3.17182752777837e-64,1.97824443040208e-61
"HAVCR1","HAVCR1",1.95491441170051,0.251178575534804,0.542729266711218
"RP11.137H2.6","RP11.137H2.6",1.95275082769088,0.306683358677506,0.574586405063808
"TPPP3","TPPP3",1.94291998599968,0.165674005909476,0.485993067986263
"MGST1","MGST1",1.93427027082318,0.199677035682021,0.510478135049606
"DENND2C","DENND2C",1.92425526092488,0.472285696461295,0.575487995706773
"MAFB","MAFB",1.92209336469862,0.026956495024564,0.329021688614075
"LGALS1","LGALS1",1.90254052814031,9.991110555641e-72,7.04416733783802e-69
"LBX2","LBX2",1.89223005378017,0.313760637615182,0.575487995706773
"LINC01013","LINC01013",1.88746338165003,0.211742315561501,0.518339744113558
"IL17A","IL17A",1.8839588964366,0.47318042818752,0.575487995706773
"SERPINA1","SERPINA1",1.8802676320894,0.000404777568841267,0.0301095094327063
"IFI27","IFI27",1.86901656342814,0.051608147920375,0.373484056782746
"TCL1B","TCL1B",1.86653251436529,0.0631031922313155,0.385558584724097
"C1QB","C1QB",1.85768975163264,0.473774141828248,0.575487995706773
"IGJ","IGJ",1.84395279029684,0.000970351847004049,0.0591549832745025
"SNCA","SNCA",1.83477770878764,0.213605033922641,0.519287152132135
"RBP7","RBP7",1.83419104946045,0.0363290416693206,0.343649216701729
"AC007880.1","AC007880.1",1.82457312636696,0.151275923075871,0.475007608310812
"NPW","NPW",1.81715036475937,0.325470646936291,0.575487995706773
"RP11.290F20.3","RP11.290F20.3",1.81435761151405,0.0196987134656261,0.30883953065389
"NFE2","NFE2",1.81431246286003,0.129861703937673,0.458588282023804
"LINC00900","LINC00900",1.80579360751046,0.474972318020711,0.575487995706773
"C5AR1","C5AR1",1.80318289509424,0.182430131260127,0.49587572227325
"KB.1460A1.5","KB.1460A1.5",1.80138544906945,0.292513957440884,0.568140655630779
"SCGB3A1","SCGB3A1",1.80077635580413,0.365179929656033,0.575487995706773
"AC018755.1","AC018755.1",1.79898433733829,0.333807017833478,0.575487995706773
"SPON2","SPON2",1.79111535940435,4.55408882322604e-29,1.84622760893584e-26
"RP11.2B6.3","RP11.2B6.3",1.78598962982044,0.328168987521394,0.575487995706773
"G0S2","G0S2",1.78551818481652,0.0489710949351892,0.36899119248102
"PTGDR2","PTGDR2",1.77629690353455,0.311599323440903,0.575487995706773
"CCL3","CCL3",1.7757072511697,2.89083744450314e-10,6.33484054054903e-08
"PRSS33","PRSS33",1.77367837566958,0.475731283310784,0.575487995706773
"NRG1","NRG1",1.76978242644529,0.329618277868431,0.575487995706773
"CIB2","CIB2",1.75727662450286,0.116880014250858,0.444919971632741
"FPR1","FPR1",1.75543583854262,0.0664606960897174,0.386281952613211
"TMEM176A","TMEM176A",1.74984323068824,0.00537314219450835,0.19448855764765
"SIM1","SIM1",1.74722279389933,0.343390773805906,0.575487995706773
"COL6A3","COL6A3",1.745093348137,0.289489031873503,0.56596197261268
"AMZ1","AMZ1",1.74347431808814,0.258025360619096,0.547089336793837
"ARHGEF10L","ARHGEF10L",1.73834613711042,0.476582420980653,0.575487995706773
"ASPM","ASPM",1.73834613711042,0.476582420980653,0.575487995706773
"AC092614.2","AC092614.2",1.73834613711042,0.476582420980653,0.575487995706773
"ZNF503.AS1","ZNF503.AS1",1.73834613711042,0.476582420980653,0.575487995706773
"SLC9A5","SLC9A5",1.73834613711042,0.476582420980653,0.575487995706773
"NECAB2","NECAB2",1.73834613711042,0.476582420980653,0.575487995706773
"RP11.130C6.1","RP11.130C6.1",1.73661643946156,0.476624534407266,0.575487995706773
"DOCK5","DOCK5",1.73661643946156,0.476624534407266,0.575487995706773
"LINC00838","LINC00838",1.73661643946156,0.476624534407266,0.575487995706773
"CLEC4G","CLEC4G",1.73566323017453,0.218988523472074,0.52345356808645
"AVP","AVP",1.73381884029928,0.278475067326301,0.560645770401823
"PTPN14","PTPN14",1.73316735020741,0.476708636475342,0.575487995706773
"RP11.552D8.1","RP11.552D8.1",1.73144793815363,0.47675062528051,0.575487995706773
"CSMD3","CSMD3",1.73144793815363,0.47675062528051,0.575487995706773
"RP11.127L20.3","RP11.127L20.3",1.73144793815363,0.47675062528051,0.575487995706773
"ASPRV1","ASPRV1",1.73047326996635,0.330339458958066,0.575487995706773
"RP11.431K24.1","RP11.431K24.1",1.72973193425061,0.476792572708518,0.575487995706773
"SLC14A2","SLC14A2",1.72973193425061,0.476792572708518,0.575487995706773
"RP11.343H5.6","RP11.343H5.6",1.72801932837511,0.476834478840617,0.575487995706773
"RP4.613B23.1","RP4.613B23.1",1.72801932837511,0.476834478840617,0.575487995706773
"OPLAH","OPLAH",1.72801932837511,0.476834478840617,0.575487995706773
"LINC00482","LINC00482",1.72801932837511,0.476834478840617,0.575487995706773
"CTD.2006K23.1","CTD.2006K23.1",1.72740770106147,0.350537722785897,0.575487995706773
"HBA1","HBA1",1.72666825300729,0.213660081528961,0.519287152132135
"TGFBI","TGFBI",1.72407305405049,0.0658432082019233,0.386281952613211
"RP11.169K17.3","RP11.169K17.3",1.72120268408172,0.47700169202673,0.575487995706773
"ELL3","ELL3",1.72120268408172,0.47700169202673,0.575487995706773
"CTSW","CTSW",1.72050745567424,1.63507446511792e-70,1.10476531359801e-67
"FCGR3A","FCGR3A",1.71864175827007,1.54300757257326e-25,6.10278312118243e-23
"PRG4","PRG4",1.71781448982172,0.477085052939526,0.575487995706773
"RP11.167J8.3","RP11.167J8.3",1.71781448982172,0.477085052939526,0.575487995706773
"GJC3","GJC3",1.71612539002838,0.477126672255487,0.575487995706773
"ADAM12","ADAM12",1.71510363878183,0.240917152526449,0.537473129247673
"RP11.350G8.9","RP11.350G8.9",1.71275713607347,0.477209789003383,0.575487995706773
"OTOA","OTOA",1.71275713607347,0.477209789003383,0.575487995706773
"CTC.527H23.3","CTC.527H23.3",1.71275713607347,0.477209789003383,0.575487995706773
"CTB.61M7.2","CTB.61M7.2",1.71275713607347,0.477209789003383,0.575487995706773
"MFI2.AS1","MFI2.AS1",1.71062655762211,0.346367315011939,0.575487995706773
"MCM10","MCM10",1.70940207802043,0.477292743765665,0.575487995706773
"AC006547.14","AC006547.14",1.70940207802043,0.477292743765665,0.575487995706773
"MMP25","MMP25",1.70606013847396,0.477375537170828,0.575487995706773
"SGPP2","SGPP2",1.7058528684121,0.198275393862294,0.508898948076495
"SULF2","SULF2",1.70487486469883,0.297120552921428,0.570102070322011
"RP11.61J19.4","RP11.61J19.4",1.70439406411998,0.47741687355988,0.575487995706773
"RP11.544D21.2","RP11.544D21.2",1.70439406411998,0.47741687355988,0.575487995706773
"RP11.491H19.1","RP11.491H19.1",1.70439406411998,0.47741687355988,0.575487995706773
"RP11.624G17.3","RP11.624G17.3",1.70439406411998,0.47741687355988,0.575487995706773
"RP11.455J20.3","RP11.455J20.3",1.7021773683851,0.332446411638937,0.575487995706773
"AIF1","AIF1",1.70201220879919,2.81547703052024e-23,1.06176222155619e-20
"FAM72B","FAM72B",1.7010716585369,0.477499426099767,0.575487995706773
"CPT1C","CPT1C",1.7010716585369,0.477499426099767,0.575487995706773
"RP11.462G2.1","RP11.462G2.1",1.69941530833385,0.477540642405447,0.575487995706773
"HPN","HPN",1.69941530833385,0.477540642405447,0.575487995706773
"RP11.750H9.5","RP11.750H9.5",1.69776218060201,0.477581818837816,0.575487995706773
"GRAMD1B","GRAMD1B",1.69776218060201,0.477581818837816,0.575487995706773
"HAP1","HAP1",1.69776218060201,0.477581818837816,0.575487995706773
"AC023490.2","AC023490.2",1.69776218060201,0.477581818837816,0.575487995706773
"CORO2B","CORO2B",1.69406105064707,0.249691938374099,0.541310758378929
"VPREB3","VPREB3",1.69318251982928,2.9518859781023e-17,9.03165717375603e-15
"CCL4","CCL4",1.69211530250251,5.61899457474632e-17,1.6873632597053e-14
"DOCK6","DOCK6",1.69118170703378,0.477746127368124,0.575487995706773
"STAB1","STAB1",1.68993892638974,0.10462538124853,0.430610452367046
"SIX5","SIX5",1.68954455146066,0.477787105582476,0.575487995706773
"IBA57.AS1","IBA57.AS1",1.68953180607746,0.250794559902298,0.542613019796621
"RP11.404O13.5","RP11.404O13.5",1.68791056253275,0.477828044381384,0.575487995706773
"LSMEM2","LSMEM2",1.68791056253275,0.477828044381384,0.575487995706773
"CCDC116","CCDC116",1.68791056253275,0.477828044381384,0.575487995706773
"ASGR2","ASGR2",1.68574022758923,0.131362760419815,0.459610094665076
"FAM83F","FAM83F",1.68383938413783,0.477930219431354,0.575487995706773
"MTCP1","MTCP1",1.68302750401048,0.47795062503986,0.575487995706773
"C11orf94","C11orf94",1.68302750401048,0.47795062503986,0.575487995706773
"CTD.2501E16.2","CTD.2501E16.2",1.68302750401048,0.47795062503986,0.575487995706773
"ASGR1","ASGR1",1.6785042908523,0.0361831222184375,0.343546464396918
"GPR25","GPR25",1.67817261697968,0.478072853666025,0.575487995706773
"FGD1","FGD1",1.67817261697968,0.478072853666025,0.575487995706773
"LAMC3","LAMC3",1.67817261697968,0.478072853666025,0.575487995706773
"C10orf82","C10orf82",1.67817261697968,0.478072853666025,0.575487995706773
"MYBPC3","MYBPC3",1.67817261697968,0.478072853666025,0.575487995706773
"SLC37A2","SLC37A2",1.67817261697968,0.478072853666025,0.575487995706773
"TVP23A","TVP23A",1.67817261697968,0.478072853666025,0.575487995706773
"OGFR.AS1","OGFR.AS1",1.67817261697968,0.478072853666025,0.575487995706773
"RP5.994D16.3","RP5.994D16.3",1.67791281501682,0.336655965636029,0.575487995706773
"LRP12","LRP12",1.67717122025512,0.276584183148365,0.559512424121448
"CTC.338M12.6","CTC.338M12.6",1.67656053953781,0.478113518660019,0.575487995706773
"RPRML","RPRML",1.67495155629449,0.478154144836908,0.575487995706773
"ARHGAP8","ARHGAP8",1.67495155629449,0.478154144836908,0.575487995706773
"PGAM4","PGAM4",1.67334565834982,0.478194732270517,0.575487995706773
"RP1.199J3.7","RP1.199J3.7",1.67174283683799,0.478235281034455,0.575487995706773
"ZNF26","ZNF26",1.67174283683799,0.478235281034455,0.575487995706773
"RP11.460I13.2","RP11.460I13.2",1.66695274274963,0.478356696041359,0.575487995706773
"BARX2","BARX2",1.66695274274963,0.478356696041359,0.575487995706773
"RERG","RERG",1.66695274274963,0.478356696041359,0.575487995706773
"RP11.325N19.3","RP11.325N19.3",1.66695274274963,0.478356696041359,0.575487995706773
"FCER1A","FCER1A",1.66615298516969,0.128955555782427,0.457380422696376
"AC012368.1","AC012368.1",1.66536213898747,0.478397090858662,0.575487995706773
"ORM2","ORM2",1.66536213898747,0.478397090858662,0.575487995706773
"CLEC18C","CLEC18C",1.66536213898747,0.478397090858662,0.575487995706773
"BCYRN1","BCYRN1",1.66377456783495,0.478437447371273,0.575487995706773
"PRRG4","PRRG4",1.66377456783495,0.478437447371273,0.575487995706773
"UPK2","UPK2",1.66377456783495,0.478437447371273,0.575487995706773
"OCRL","OCRL",1.66219002062749,0.478477765651546,0.575487995706773
"GPBAR1","GPBAR1",1.66190911479235,0.114174738340616,0.442962364422501
"XKR4","XKR4",1.66060848873346,0.478518045771679,0.575487995706773
"CD300LB","CD300LB",1.66060848873346,0.478518045771679,0.575487995706773
"PTAFR","PTAFR",1.65930217451839,0.125971950345379,0.455566714273118
"C5AR2","C5AR2",1.65902996355405,0.478558287803618,0.575487995706773
"NT5C1B","NT5C1B",1.65588189910708,0.478638657889752,0.575487995706773
"RP11.253M7.4","RP11.253M7.4",1.65588189910708,0.478638657889752,0.575487995706773
"RP11.523H24.3","RP11.523H24.3",1.65431234280461,0.478678786086858,0.575487995706773
"COMP","COMP",1.65274575914665,0.478718876481596,0.575487995706773
"ARHGAP22","ARHGAP22",1.65118213969618,0.478758929144921,0.575487995706773
"RP11.335O4.3","RP11.335O4.3",1.65118213969618,0.478758929144921,0.575487995706773
"CTD.2240E14.4","CTD.2240E14.4",1.65118213969618,0.478758929144921,0.575487995706773
"WBP2NL","WBP2NL",1.64999406426179,0.135620343952663,0.46278162384984
"RP11.9M16.2","RP11.9M16.2",1.64962147604808,0.478798944147589,0.575487995706773
"CTD.2555O16.3","CTD.2555O16.3",1.64962147604808,0.478798944147589,0.575487995706773
"FCER2","FCER2",1.64890750157018,1.39149690459867e-13,3.82449386524949e-11
"RP11.295P9.12","RP11.295P9.12",1.64806375982896,0.478838921560144,0.575487995706773
"WFIKKN1","WFIKKN1",1.64806375982896,0.478838921560144,0.575487995706773
"FAM129B","FAM129B",1.64804481124253,0.195505471702161,0.506928142019603
"MXRA7","MXRA7",1.64778451401069,0.285694730916918,0.564055040669283
"RP4.620F22.2","RP4.620F22.2",1.644957136342,0.478918763896168,0.575487995706773
"PCDH18","PCDH18",1.644957136342,0.478918763896168,0.575487995706773
"AF127577.8","AF127577.8",1.64340821248481,0.478958628959757,0.575487995706773
"HLA.DQB1","HLA.DQB1",1.64208466820118,3.92476227790541e-36,1.67484066048722e-33
"LINC01104","LINC01104",1.64186220287758,0.478998456713476,0.575487995706773
"CTD.2034I4.2","CTD.2034I4.2",1.64031909930344,0.479038247226902,0.575487995706773
"GS1.204I12.4","GS1.204I12.4",1.6387788935764,0.479078000569411,0.575487995706773
"WWTR1","WWTR1",1.6387788935764,0.479078000569411,0.575487995706773
"AC092667.2","AC092667.2",1.63724157754115,0.479117716810184,0.575487995706773
"SDC4","SDC4",1.63724157754115,0.479117716810184,0.575487995706773
"HIST1H1A","HIST1H1A",1.6369245800723,0.230251606749551,0.529011628163822
"RP11.458F8.4","RP11.458F8.4",1.63600225426854,0.247796480515365,0.540939828019493
"PLCD3","PLCD3",1.63363503358505,0.34515775223085,0.575487995706773
"CCR10","CCR10",1.63307530097677,8.01503019298593e-06,0.00105668072853219
"LINC00926","LINC00926",1.63197239776495,1.50161882079025e-13,4.05837513298912e-11
"RP13.494C23.1","RP13.494C23.1",1.63112104827931,0.479276212132796,0.575487995706773
"XXbac.B135H6.15","XXbac.B135H6.15",1.62855168239366,0.194298526152571,0.506545410978749
"LILRA1","LILRA1",1.62833676517901,0.226600520478246,0.527263939722126
"RP11.930P14.1","RP11.930P14.1",1.62656059800453,0.479394697417855,0.575487995706773
"AP001059.5","AP001059.5",1.62656059800453,0.479394697417855,0.575487995706773
"RP4.635E18.6","RP4.635E18.6",1.62504610955201,0.479434119312257,0.575487995706773
"TMCC1.AS1","TMCC1.AS1",1.6232941340496,0.206997096068331,0.514689745661187
"CLCN4","CLCN4",1.62079529200771,0.188020584855076,0.500615271478946
"THBS1","THBS1",1.6196347710652,0.341034346557776,0.575487995706773
"LILRA5","LILRA5",1.61959090794468,0.24076625289391,0.537473129247673
"RP11.670E13.2","RP11.670E13.2",1.61901625385794,0.479591442684707,0.575487995706773
"RP11.439L18.1","RP11.439L18.1",1.6175157754021,0.479630682811557,0.575487995706773
"LINC00562","LINC00562",1.6175157754021,0.479630682811557,0.575487995706773
"DMD","DMD",1.61625698760519,0.348032448142977,0.575487995706773
"RP5.997D24.3","RP5.997D24.3",1.616207995208,0.232763769426482,0.5311234475142
"RP3.510D11.2","RP3.510D11.2",1.61601807561006,0.479669886785252,0.575487995706773
"SPATA18","SPATA18",1.61452314677046,0.479709054672162,0.575487995706773
"DEPDC1B","DEPDC1B",1.61452314677046,0.479709054672162,0.575487995706773
"TMEM213","TMEM213",1.61452314677046,0.479709054672162,0.575487995706773
"KIAA1875","KIAA1875",1.61452314677046,0.479709054672162,0.575487995706773
"MYH10","MYH10",1.61452314677046,0.479709054672162,0.575487995706773
"ZPBP2","ZPBP2",1.61452314677046,0.479709054672162,0.575487995706773
"PID1","PID1",1.61416611788275,0.107975569703821,0.433795116213146
"MYO5C","MYO5C",1.61154157124549,0.479787282450145,0.575487995706773
"MPPED2","MPPED2",1.60926766061548,0.253426505711071,0.54337294290434
"RP11.139J15.7","RP11.139J15.7",1.60857098770402,0.479865366672728,0.575487995706773
"AC133528.2","AC133528.2",1.60713740933572,0.225589382293983,0.52709414657059
"AC007879.4","AC007879.4",1.60708979894923,0.479904355114713,0.575487995706773
"AC022532.1","AC022532.1",1.60708979894923,0.479904355114713,0.575487995706773
"LOXL2","LOXL2",1.60572540555415,0.310398110899506,0.575487995706773
"AC017076.5","AC017076.5",1.60561133547274,0.479943307864255,0.575487995706773
"VSIG4","VSIG4",1.60495622075208,0.229496026547342,0.528473099473402
"NAALADL2","NAALADL2",1.60266255432403,0.480021106546179,0.575487995706773
"CYGB","CYGB",1.60266255432403,0.480021106546179,0.575487995706773
"WWC2.AS2","WWC2.AS2",1.60163481856127,0.351168075066618,0.575487995706773
"RP11.472N13.3","RP11.472N13.3",1.60119222170538,0.480059952608224,0.575487995706773
"NAP1L2","NAP1L2",1.59984994138964,0.113666970721255,0.442232149044113
"CTD.2002J20.1","CTD.2002J20.1",1.59972458447192,0.480098763237139,0.575487995706773
"GRID2IP","GRID2IP",1.59972458447192,0.480098763237139,0.575487995706773
"RP11.932O9.8","RP11.932O9.8",1.59972458447192,0.480098763237139,0.575487995706773
"AMH","AMH",1.59972458447192,0.480098763237139,0.575487995706773
"RP11.178G16.4","RP11.178G16.4",1.59971789252592,0.336685149009376,0.575487995706773
"KLRF1","KLRF1",1.59965882140895,4.8455237011684e-20,1.67180877315206e-17
"CLDN5","CLDN5",1.59935204723179,0.221201358050836,0.523955891097424
"RP11.381P6.1","RP11.381P6.1",1.59825963521874,0.480137538497296,0.575487995706773
"AGAP4","AGAP4",1.59760627898466,0.351767519156973,0.575487995706773
"TEKT4","TEKT4",1.59679736656804,0.480176278452911,0.575487995706773
"AL358113.1","AL358113.1",1.59679736656804,0.480176278452911,0.575487995706773
"RP11.85G18.6","RP11.85G18.6",1.59397090318031,0.396949588444854,0.575487995706773
"CRABP2","CRABP2",1.59242657085663,0.480292287131997,0.575487995706773
"AL589743.1","AL589743.1",1.59242657085663,0.480292287131997,0.575487995706773
"TMPRSS15","TMPRSS15",1.59242657085663,0.480292287131997,0.575487995706773
"RP11.8L8.2","RP11.8L8.2",1.59170013678342,0.331107849338591,0.575487995706773
"C11orf85","C11orf85",1.59097495137545,0.480330886508059,0.575487995706773
"RNF222","RNF222",1.59097495137545,0.480330886508059,0.575487995706773
"LRRC3","LRRC3",1.59097495137545,0.480330886508059,0.575487995706773
"IQSEC2","IQSEC2",1.58949172190682,0.27432584250611,0.557770770829321
"FILIP1","FILIP1",1.58919837688619,0.353446764329655,0.575487995706773
"MYO7A","MYO7A",1.58897304816896,0.353717720711244,0.575487995706773
"AC002331.1","AC002331.1",1.58807963754219,0.480407980365061,0.575487995706773
"CSTA","CSTA",1.5876271133491,0.182780846917405,0.49587572227325
"EIF4EBP3","EIF4EBP3",1.58692743148245,0.353558619140079,0.575487995706773
"PLA1A","PLA1A",1.58663592878079,0.480446474972157,0.575487995706773
"RP11.307C18.1","RP11.307C18.1",1.58663592878079,0.480446474972157,0.575487995706773
"ABCC2","ABCC2",1.58663592878079,0.480446474972157,0.575487995706773
"ALDH2","ALDH2",1.58489146359581,0.0154706786343728,0.290464579511436
"S100A4","S100A4",1.58475231268809,1.67174662905192e-84,1.23222924257754e-81
"RP11.317P15.4","RP11.317P15.4",1.58232050921021,0.480561750261318,0.575487995706773
"AC008746.12","AC008746.12",1.58232050921021,0.480561750261318,0.575487995706773
"TRPM4","TRPM4",1.58186218368909,0.297121556534838,0.570102070322011
"LGALS12","LGALS12",1.58124682423086,0.297611027961038,0.570102070322011
"AC011043.1","AC011043.1",1.58114686050453,0.354905688472213,0.575487995706773
"TNFRSF10C","TNFRSF10C",1.58088724787941,0.480600106055288,0.575487995706773
"PRB3","PRB3",1.58088724787941,0.480600106055288,0.575487995706773
"AC005253.2","AC005253.2",1.57824224072458,0.355760923802554,0.575487995706773
"FOSL1","FOSL1",1.57802850059572,0.480676714062783,0.575487995706773
"IFT81","IFT81",1.57802850059572,0.480676714062783,0.575487995706773
"C17orf53","C17orf53",1.57802850059572,0.480676714062783,0.575487995706773
"MPO","MPO",1.57802850059572,0.480676714062783,0.575487995706773
"RP11.1E3.1","RP11.1E3.1",1.57660300059518,0.480714966400105,0.575487995706773
"WNT11","WNT11",1.57660300059518,0.480714966400105,0.575487995706773
"CASC5","CASC5",1.57624361540893,0.309865050034463,0.575487995706773
